2026-07-15 06:07:40 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'AKEUSDT', 'level_price': 0.00030514, 'claude_prices': [0.00035, 0.00032, 0.00031]}
2026-07-16 01:53:25 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:53:30 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:54:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:11 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:16 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:21 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:21 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:26 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:32 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:54:37 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:54:37 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:54:42 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:54:47 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:54:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:54:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:54:54 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 01:54:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.14'}
2026-07-16 01:55:02 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.14'}
2026-07-16 01:55:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:55:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:55:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:55:17 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:55:23 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:55:23 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:55:28 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:55:33 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:55:38 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:55:38 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:55:43 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:55:48 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:55:53 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:55:53 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:55:58 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.14'}
2026-07-16 01:56:03 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.14'}
2026-07-16 01:56:08 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:56:08 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:56:14 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:56:19 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:56:24 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:24 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:29 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:34 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:56:39 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:56:39 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:56:44 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:49 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:54 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:54 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:56:59 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:05 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:57:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:57:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:57:15 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:57:20 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:57:25 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:25 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:30 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:35 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:40 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:40 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:45 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:50 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:55 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:57:56 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:58:01 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:58:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:58:11 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:58:11 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.13'}
2026-07-16 01:58:16 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:21 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:26 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:26 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:31 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:36 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:41 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:41 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:47 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.10'}
2026-07-16 01:58:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:58:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:59:02 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.12'}
2026-07-16 01:59:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:59:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:59:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.11'}
2026-07-16 01:59:17 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.14'}
2026-07-16 01:59:22 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.14'}
2026-07-16 01:59:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.18'}
2026-07-16 01:59:43 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.18'}
2026-07-16 02:01:04 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'HOMEUSDT', 'level': 0.016161666666666668, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-16 02:01:04 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'HOMEUSDT', 'level': 0.015959}
2026-07-16 02:01:04 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'HOMEUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.48,dir_eff=0.18'}
2026-07-16 02:01:04 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'HOMEUSDT', 'resistance': 0.016161666666666668, 'from_support': 0.015959}
2026-07-16 02:01:05 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'HOMEUSDT', 'level': 0.016161666666666668, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-16 02:04:57 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 02:05:14 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'AKEUSDT'}
2026-07-16 02:05:14 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'AKEUSDT', 'total_levels': 2}
2026-07-16 02:15:00 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 02:15:14 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'AKEUSDT', 'level': 0.0006674, 'current': 0.0007453, 'distance_pct': 10.5}
2026-07-16 02:15:14 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'AKEUSDT', 'level': 0.0006674}
2026-07-16 02:15:15 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'AKEUSDT', 'level': 0.0007109, 'close_below': 12}
2026-07-16 02:17:04 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'HOMEUSDT', 'level': 0.016035, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.07}
2026-07-16 02:17:04 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'HOMEUSDT', 'level': 0.015377, 'strength': 5}
2026-07-16 02:19:11 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'LABUSDT'}
2026-07-16 02:19:11 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'LABUSDT', 'old': 0.2103, 'new': 0.2295}
2026-07-16 02:19:11 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'LABUSDT', 'level': 0.2103}
2026-07-16 02:19:11 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'LABUSDT', 'level': 0.2295, 'close_below': 27}
2026-07-16 02:19:34 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LABUSDT', 'level': 0.2313, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.53}
2026-07-16 02:19:35 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'LABUSDT', 'total_levels': 1}
2026-07-16 02:20:42 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:20:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:21:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:21:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:21:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:21:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:22:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:22:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:22:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:23:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:23:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:23:31 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:23:46 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:24:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:24:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:24:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:24:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:25:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:25:04 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 02:25:18 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:25:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 12, 'block_threshold': 4}
2026-07-16 02:25:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026242, 'approach_count': 13, 'block_threshold': 4}
2026-07-16 02:35:07 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 02:45:11 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 02:49:35 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LABUSDT', 'level': 0.2313, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.3}
2026-07-16 02:49:36 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'LABUSDT', 'level': 0.2244, 'strength': 3}
2026-07-16 02:50:05 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.72}
2026-07-16 02:50:05 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'strength': 5}
2026-07-16 02:50:05 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:50:05 | INFO | trading.strategy2_signal_filter:check:505 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18}
2026-07-16 02:50:07 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'distance_pct': 1.1911357340720212}
2026-07-16 02:50:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:50:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
