2026-07-12 06:05:40 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'SXTUSDT', 'level': 0.00852, 'type': 'pump_base', 'strength': 5, 'dist_atr': 4.0}
2026-07-13 02:04:47 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:04:49 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:04:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:04:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:04:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:05:02 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:04 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:05:17 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:20 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:22 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:05:32 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:35 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:37 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:42 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:05:47 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:50 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:05:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:06:02 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:05 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:06:17 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:20 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:22 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:06:32 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:35 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:37 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:42 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:46 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:06:47 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:51 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:06:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:07:02 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:07:17 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:21 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:22 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:31 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:07:36 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:46 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:07:51 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:07:51 | INFO | trading.strategy2_signal_filter:check:856 | S2: SL adjusted to minimum distance | {'symbol': 'BILLUSDT', 'min_dist_pct': 1.02, 'stop_loss': 0.04851}
2026-07-13 02:08:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:08:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:08:06 | INFO | trading.strategy2_signal_filter:check:856 | S2: SL adjusted to minimum distance | {'symbol': 'BILLUSDT', 'min_dist_pct': 1.02, 'stop_loss': 0.04851}
2026-07-13 02:08:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:08:22 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:08:22 | INFO | trading.strategy2_signal_filter:check:856 | S2: SL adjusted to minimum distance | {'symbol': 'BILLUSDT', 'min_dist_pct': 1.025, 'stop_loss': 0.04850771}
2026-07-13 02:08:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:08:37 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:08:37 | INFO | trading.strategy2_signal_filter:check:856 | S2: SL adjusted to minimum distance | {'symbol': 'BILLUSDT', 'min_dist_pct': 1.032, 'stop_loss': 0.04850429}
2026-07-13 02:08:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:08:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:08:52 | INFO | trading.strategy2_signal_filter:check:856 | S2: SL adjusted to minimum distance | {'symbol': 'BILLUSDT', 'min_dist_pct': 1.032, 'stop_loss': 0.04850429}
2026-07-13 02:09:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:09:12 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'BILLUSDT', 'level': 0.0494487037037037, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-13 02:09:12 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'BILLUSDT', 'level': 0.04901}
2026-07-13 02:09:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'BILLUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.66'}
2026-07-13 02:09:12 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'BILLUSDT', 'resistance': 0.0494487037037037, 'from_support': 0.04901}
2026-07-13 02:09:12 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'BILLUSDT', 'level': 0.0494487037037037, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-13 02:09:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:09:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:09:48 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:10:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:10:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:10:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:11:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:13:10 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'MAGMAUSDT'}
2026-07-13 02:13:10 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'MAGMAUSDT', 'health': 40, 'broken': 0, 'correction': '72%'}
2026-07-13 02:13:24 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-13 02:14:31 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:14:51 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:15:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:15:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:15:36 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:15:51 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:16:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:16:22 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:16:37 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:16:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:17:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:17:22 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:17:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:17:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:18:08 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:18:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:18:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:18:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:19:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:19:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:19:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:20:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:20:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:20:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:20:55 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:21:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:21:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:21:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:21:55 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:22:11 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:22:26 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:22:41 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:22:56 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:23:11 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:23:27 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 12, 'block_threshold': 4}
2026-07-13 02:23:28 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-13 02:23:42 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:23:57 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:24:12 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:25:33 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'TUSDT', 'level': 0.005300807692307692, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-13 02:25:33 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'TUSDT', 'level': 0.005285}
2026-07-13 02:25:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13, 'block_threshold': 4}
2026-07-13 02:25:33 | INFO | trading.strategy2_signal_filter:check:505 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'TUSDT', 'level': 0.005285, 'approach_count': 13}
2026-07-13 02:25:33 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'TUSDT', 'resistance': 0.005300807692307692, 'from_support': 0.005285}
2026-07-13 02:25:33 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'TUSDT', 'level': 0.005300807692307692, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-13 02:25:37 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'TUSDT', 'level': 0.005233, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.75}
2026-07-13 02:30:37 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'SXTUSDT', 'level': 0.00803, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.12}
2026-07-13 02:30:37 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'SXTUSDT', 'health': 40, 'broken': 0, 'correction': '141%'}
2026-07-13 02:32:37 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'BILLUSDT', 'level': 0.04908, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.83}
2026-07-13 02:32:37 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'BILLUSDT', 'level': 0.04908, 'close_below': 3}
2026-07-13 02:33:31 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-13 02:34:44 | INFO | trading.price_tracker:_save_post_exit_range:187 | post_exit_tracker saved | {'trade_id': '8c878b1d-2c18-4107-a576-7fd2e81c1c75', 'high': 0.05086, 'low': 0.0487}
